Name,Longitude,Latitude,cvRatio
SIBE_MANCHU,81.18,43.83,1.2727272727272727
SIBUTU_SOUTHERN_SAMA,118.5,4.5,1.234375
SICHULE,96.0,2.67,0.8588235294117647
SICILIAN_UnnamedInSource,14.0,37.5,0.975609756097561
SIDAMO,38.3,6.75,1.0377358490566038
SIDAMO_2,38.3,6.75,0.9761904761904762
SIDEME,0.42,6.83,1.0
SIE,169.03,-18.82,1.1267605633802817
SIENE,16.67,-3.67,1.5454545454545454
SIENKOKAKAN,-7.6,9.13,1.0740740740740742
SIHAN,145.69,-5.27,0.8533333333333334
SIKA,122.25,-8.7,0.9473684210526315
SIKAIANA,162.75,-8.33,0.7857142857142857
SIKARITAI,138.25,-2.92,1.1408450704225352
SILA,21.75,12.33,1.125
SILACAYOAPAN_MIXTEC,-98.17,17.5,1.0363636363636364
SILEIBI,145.21,-5.0,1.1666666666666667
SILISILI,146.33,-6.83,1.3132530120481927
SILOPI,145.58,-5.11,1.0689655172413792
SILOZI,26.0,-17.83,1.1157894736842104
SIMAA_1,22.62,-15.78,0.9642857142857143
SIMAA_2,22.62,-15.78,1.0161290322580645
SIMAA_3,22.62,-15.78,0.9833333333333333
SIMALUR,96.25,2.5,0.9408602150537635
SIMBA,11.15,-1.25,1.0972222222222223
SIMBARI,145.58,-7.0,1.3125
SIMBO,156.5,-8.33,0.8452380952380952
SINAUGORO,147.83,-9.83,0.8227848101265823
SINDUE_TAWAILI,120.0,-1.17,0.85
SINGHI,110.17,1.5,1.2112676056338028
SINGO_DI_GARHI_HINDKO,73.38,34.09,1.2916666666666667
SINSAURU,145.58,-5.75,0.9325842696629213
SINTI_ROMANI,16.5,47.5,1.5625
SINYAR,22.35,12.07,1.2
SIO,147.33,-5.95,0.9285714285714286
SIONA,-76.25,0.33,0.8839285714285714
SIPAKAPENSE,-91.56,15.2,1.7826086956521738
SIPOMA,147.25,-7.5,0.803921568627451
SIRA,10.55,-1.8,1.0694444444444444
SIRAK,146.83,-6.5,1.4307692307692308
SIRASIRA,146.5,-6.2,1.2533333333333334
SIRAYA,120.3,23.0,1.102189781021898
SIRIANO,-70.17,0.75,0.8691588785046729
SIRIONO,-64.0,-15.58,0.7416666666666667
SISAALA_BURKINA_FASO,-2.5,11.03,0.9605263157894737
SISAALA_TUMULUNG,-2.0,10.75,1.263157894736842
SISAALA_WESTERN,-2.67,10.83,1.1571428571428573
SISIQA,156.83,-7.0,0.8383838383838383
SISSANO_2,142.05,-3.02,1.1111111111111112
SITU,102.66,31.59,1.6883116883116882
SIUSLAW,-124.0,44.0,1.6533333333333333
SIVANDI,52.92,30.08,1.4328358208955223
SIVIRI_UARIPI,145.75,-7.92,0.7755102040816326
SIVISA_TITAN,147.08,-2.17,0.9594594594594594
SIWA_BERBER,25.5,29.17,1.7285714285714286
SIWI,25.5,29.17,1.4
SIWU,0.44,7.37,0.8166666666666667
SJIAGHA,139.9,-7.0,1.0144927536231885
SKE,168.17,-15.83,1.3880597014925373
SKIKUN_ATAYAL,121.33,24.5,1.84375
SKOLT_SAAMI,30.0,68.0,1.5106382978723405
SKOLT_SAAMI_2,30.0,68.0,1.6288659793814433
SKOU,140.92,-2.67,0.9454545454545454
SLAVEY,-120.0,60.0,1.1090909090909091
SLIAMMON,-125.0,50.17,1.7945205479452055
SLOVAK,20.0,49.0,1.5454545454545454
SLOVAK_2,20.0,49.0,1.4857142857142858
SLOVENIAN,15.0,46.0,1.3150684931506849
SLOVENIAN_2,15.0,46.0,1.3611111111111112
SOA,121.25,-8.7,0.8529411764705882
SOBEI,138.8,-1.92,1.0108695652173914
SOBOYO,124.55,-1.62,1.054054054054054
SODANGAN,119.08,-3.08,1.0
SODDO,38.5,8.5,1.15625
SOFIA_ERLI_ROMANI,23.33,42.7,1.488888888888889
SOGA,33.45,0.75,1.0909090909090908
SOGA_2,33.5,0.75,1.1219512195121952
SOGODNIN_BORACAY,122.51,11.15,1.2777777777777777
SOGOO,35.92,-0.75,1.1690140845070423
SOKORO,17.67,11.5,1.0625
SOLON,119.75,49.14,1.25
SOLOS,154.7,-5.25,1.1304347826086956
SOLTAN_ABAD_KHORASANI,58.03,36.4,1.469387755102041
SOM,146.67,-6.17,1.3924050632911393
SOMA,127.5,0.0,1.0163934426229508
SOMALI,45.0,3.0,1.353658536585366
SOMALI_2,45.0,3.0,1.380952380952381
SONDE_FESHI,18.33,-6.25,1.1692307692307693
SONDE_KYAANZA,18.33,-6.25,1.141025641025641
SONGISH,-123.33,48.45,1.8846153846153846
SONGKHLA_THAI,101.0,7.19,1.9607843137254901
SONGO,18.4,-4.6,2.046511627906977
SONGOLA_KASENGA,26.08,-2.08,1.0675675675675675
SONGOLA_ULINDI,26.08,-2.08,0.9861111111111112
SONGUM,145.84,-5.52,1.3114754098360655
SONGYE,22.0,-6.83,1.1343283582089552
SONINKE,-10.5,15.0,1.0978260869565217
SONINKE_4,-12.48,14.86,0.9433962264150944
SONSOROLESE,132.33,5.3,0.8918918918918919
SOOR,9.77,10.23,1.619047619047619
SOPPENG_BUGINESE,119.88,-4.35,0.8433734939759037
SOQOTRI,54.0,12.5,1.7536231884057971
SOQOTRI_2,54.0,12.5,1.457142857142857
SORA,84.33,20.0,1.2666666666666666
SORA_2,85.05,19.38,1.165137614678899
SORI_HARENGAN,146.75,-2.0,1.1764705882352942
SOTA,140.92,-8.42,1.5555555555555556
SOTEAPAN_ZOQUE,-95.17,18.33,1.3225806451612903
SOTHO_NORTHERN,29.0,-24.0,1.0625
SOTHO_SOUTHERN,27.0,-28.0,1.0384615384615385
SOTHO_SUD,27.0,-28.0,1.2571428571428571
SOUGB,134.0,-1.5,1.13
SOUKHNE_SYRIAN_ARABIC,44.0,33.0,1.6619718309859155
SOUTHEAST_AMBRYM_MAAT,168.3,-16.3,0.8863636363636364
SOUTHEAST_AMBRYM_TOAK,168.22,-16.35,0.8902439024390244
SOUTHEAST_BABAR,129.8,-8.0,1.2727272727272727
SOUTHERN_AKHVAKH,46.33,42.51,1.2525252525252526
SOUTHERN_ARAPESH,142.96,-3.58,1.2592592592592593
SOUTHERN_AYMARA,-69.0,-17.0,1.0769230769230769
SOUTHERN_AZAD_KASHMIR_GUJARI,73.89,33.51,1.2884615384615385
SOUTHERN_BAIMA,104.64,30.43,1.2469135802469136
SOUTHERN_BALOCHI,59.74,25.11,1.9836065573770492
SOUTHERN_BOBO_MADARE,-4.33,11.5,1.1578947368421053
SOUTHERN_BOBO_MADARE_2,-4.35,11.5,1.1111111111111112
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA,-90.84,14.62,1.6415094339622642
SOUTHERN_CATANDUANES,124.25,13.67,1.3614457831325302
SOUTHERN_DONG,109.67,26.17,1.425
SOUTHERN_EAST_CREE,-74.0,51.0,1.2195121951219512
SOUTHERN_FALI,13.6,9.5,1.375
SOUTHERN_GBAGA,19.0,5.3,0.8428571428571429
SOUTHERN_GONDI,80.2,18.75,1.4411764705882353
SOUTHERN_GONDI_2,81.0,19.0,1.55
SOUTHERN_HAZARA_GUJARI,72.88,33.96,1.3728813559322033
SOUTHERN_KALINGA,121.33,17.42,1.054054054054054
SOUTHERN_KAMBERA,120.17,-9.83,0.8953488372093024
SOUTHERN_KOMA,33.75,8.5,1.3709677419354838
SOUTHERN_MAADI_2,31.3,2.85,0.7313432835820896
SOUTHERN_MAADI_3,31.3,2.85,0.7183098591549296
SOUTHERN_MAM_SAN_JUAN_OSTUNCALCO,-91.83,15.42,1.6
SOUTHERN_MAO,34.5,8.67,0.9882352941176471
SOUTHERN_NDEBELE,29.0,-20.0,1.3529411764705883
SOUTHERN_NUNI,-2.14,11.52,1.3333333333333333
SOUTHERN_PAIUTE,-113.33,37.83,1.027027027027027
SOUTHERN_POMO,-122.5,39.0,1.1833333333333333
SOUTHERN_SAAMI,16.75,64.67,1.0161290322580645
SOUTHERN_SAMO,-2.91,12.71,0.9523809523809523
SOUTHERN_SORSOGON,124.0,12.58,1.3855421686746987
SOUTHERN_TALYSH,48.0,37.0,1.4565217391304348
SOUTHERN_TATI,49.67,36.0,1.4074074074074074
SOUTHERN_TOUSSIAN,-4.67,10.83,1.3692307692307693
SOUTHERN_UZBEK,60.69,36.61,1.5625
SOUTHERN_YAMPHU,87.4,26.93,1.53125
SOUTHERN_YUKAGHIR,150.83,65.75,1.1063829787234043
SOUTHWESTERN_FARS,52.27,29.75,1.2692307692307692
SOUTHWEST_PALAWANO,117.3,8.67,1.1756756756756757
SOUTHWEST_TANNA_ENFITANA,169.4,-19.57,1.2027027027027026
SOUTHWEST_TANNA_IKITI,169.37,-19.63,1.1506849315068493
SOUTHWEST_TANNA_IKIYAU,169.4,-19.54,1.303030303030303
SOUTHWEST_TANNA_IMREANG,169.32,-19.52,1.1506849315068493
SOUTHWEST_TANNA_LAPWANGTOAI,169.33,-19.48,1.2162162162162162
SOUTH_ANDAMAN,92.67,12.0,1.0692307692307692
SOUTH_BASTAR_GONDI,81.67,19.25,1.6521739130434783
SOUTH_EASTERN_GONDI,81.0,19.0,1.3478260869565217
SOUTH_EFATE_ERAKOR,168.25,-17.67,1.5925925925925926
SOUTH_EFATE_ERATAP,168.36,-17.77,1.2586206896551724
SOUTH_EFATE_PANGO,168.18,-17.72,1.2545454545454546
SOUTH_HIGHLAND_MIXE,-96.17,17.08,1.6666666666666667
SOUTH_ISLAND_MAORI,173.0,-43.0,0.7530864197530864
SOUTH_MALO,167.22,-15.74,0.9113924050632911
SOUTH_SAAMI,16.75,64.67,0.9043478260869565
SOUTH_WEST_BAY_BENOUR,167.45,-16.53,1.3484848484848484
SOUTH_WEST_BAY_LEMBINWEN,167.45,-16.48,1.3492063492063493
SOWA,168.16,-15.79,1.2142857142857142
SPANISH,-4.0,40.0,1.121212121212121
SPANISH_2,-4.0,40.0,1.3068181818181819
SPITIAN,77.83,32.53,1.4791666666666667
SPOKANE,-117.75,47.67,3.2222222222222223
SQUAMISH,-123.17,49.67,1.9452054794520548
SQULIQ_ATAYAL,121.33,24.5,1.4215686274509804
SRE,108.0,11.5,1.5555555555555556
SREMSKI_GURBET_ROMANI,20.22,45.32,1.608695652173913
SRENGE,142.5,-3.42,1.0119047619047619
STANDARD_ALBANIAN,20.0,41.0,1.3650793650793651
STANDARD_ARABIC,42.0,25.0,1.4047619047619047
STANDARD_ARABIC_2,42.0,25.0,1.4285714285714286
STANDARD_GERMAN,10.0,52.0,1.640625
STANDARD_GERMAN_2,10.0,52.0,1.318840579710145
STELLINGWERFS,6.22,52.98,1.5875
STIENG,106.75,11.83,1.64
STIMUL_PAIWAN,120.83,22.5,1.2
STOLO,-122.5,49.25,1.9054054054054055
ST_LAWRENCE_YUPIK,-170.5,63.5,1.2673267326732673
SU,106.5,14.67,1.7118644067796611
SUAU,150.2,-10.67,0.7252747252747253
SUA_2,-15.15,12.29,1.5573770491803278
SUBA,34.2,-1.0,1.09375
SUBANON_SIOCON,122.33,7.67,1.3116883116883118
SUBANUN_SINDANGAN,123.0,8.0,1.2933333333333332
SUBTIABA,-86.88,12.44,0.8518518518518519
SUDEST,153.45,-11.5,1.0421052631578946
SUENA,147.55,-7.75,0.7553191489361702
SUI,107.5,26.0,1.425531914893617
SUKAU_LAMPUNG_API,105.0,-5.0,1.1818181818181819
SUKU,17.75,-6.0,1.1756756756756757
SUKUMA,33.0,-3.0,1.1911764705882353
SUKUMA_2,33.0,-3.0,1.2615384615384615
SUKURUM,146.5,-6.2,1.2777777777777777
SUKU_2,17.75,-5.75,1.337837837837838
SUKWA,33.2,-9.3,1.1818181818181819
SULLKATITI_TITIRI,-69.0,-17.0,1.0879120879120878
SULUNG,93.25,28.33,1.0151515151515151
SUMARARU,141.5,-2.92,1.2244897959183674
SUMAU,145.5,-5.5,0.8181818181818182
SUMBAWA,117.5,-8.58,1.1690140845070423
SUMBWA,32.0,-3.67,1.2666666666666666
SUMBWA_2,32.2,-3.6,1.25
SUMERIAN,45.95,31.32,1.208955223880597
SUMO,142.0,-3.17,0.9180327868852459
SUNDANESE,107.0,-7.0,1.1228070175438596
SUNGKAI_LAMPUNG_API,105.0,-5.0,1.1323529411764706
SUNGLIK_LIHIR,152.7,-3.08,1.0588235294117647
SUNIA,142.67,-6.42,0.9264705882352942
SUNWAR,86.3,27.55,1.3442622950819672
SUNWAR_2,86.3,27.55,1.2
SURA,9.0,9.48,1.6842105263157894
SURIGAONON,126.0,9.0,1.1578947368421053
SURIN,103.25,14.58,2.4893617021276597
SURI_CHAI,35.33,5.33,0.9883720930232558
SUROI,146.0,-5.5,1.2054794520547945
SURSURUNGA,152.77,-3.88,1.5
SURUI_DO_PARA,-48.47,-5.75,0.9024390243902439
SURU_KAVIAN_APMA,168.17,-15.67,1.2075471698113207
SUSU,-13.0,10.0,1.1492537313432836
SUSU_5,-13.5,10.3,0.9358974358974359
SUYA,-53.1,-11.1,1.1818181818181819
SUYONG_HMONG,105.71,27.9,1.173913043478261
SUZHOU_WU,120.6,31.3,1.0833333333333333
SVAN,42.5,43.0,1.9696969696969697
SWABIAN,9.28,48.97,1.2564102564102564
SWABI_PASHTO,72.4,34.17,1.305084745762712
SWAHILI,39.0,-6.5,0.9743589743589743
SWAHILI_2,39.0,-6.5,0.8823529411764706
SWAHILI_CHIRAZI,39.43,-4.02,1.1607142857142858
SWAHILI_MAKUNDUCHI,39.75,-7.87,1.2033898305084745
SWAHILI_MVITA,39.53,-3.93,1.0344827586206897
SWAHILI_MWANI,40.23,-11.2,1.15
SWAHILI_PATE,41.1,-2.07,0.9827586206896551
SWAHILI_PEMBA,39.52,-5.17,1.1896551724137931
SWAHILI_SUD,39.0,-6.5,0.9384615384615385
SWAHILI_TIKUU,41.18,-1.87,1.0338983050847457
SWAHILI_VUMBA,39.27,-4.53,1.0892857142857142
SWATI,31.0,-26.5,1.3285714285714285
SWEDISH,15.0,60.0,1.75
SWEDISH_2,15.0,60.0,2.017857142857143
SYDNEY,151.2,-33.85,1.1818181818181819
SYRIAC,39.0,37.25,1.513157894736842
SYRIAC_2,39.0,37.25,2.2083333333333335
SYRIAN_ARABIC,38.0,34.0,1.5421686746987953
S_ITELMEN,157.0,56.5,2.0416666666666665
S_SIERRA_MIWOK,-120.0,37.5,1.1458333333333333
TAABWA_RDC_1,29.5,-8.0,1.1016949152542372
TAABWA_RDC_2,29.5,-8.0,1.0307692307692307
TAABWA_ZAMBIE,29.5,-8.0,1.1666666666666667
TAAI_SAISIYAT,121.1,24.58,1.3580246913580247
TABAR,152.0,-2.83,0.8674698795180723
TABARU,127.25,1.5,0.9240506329113924
TABASARAN,47.92,41.83,1.5443037974683544
TABASCO_NAHUATL_CUPILCO,-93.02,18.27,1.3888888888888888
TABLA,140.42,-2.45,0.9714285714285714
TABLA_C,140.42,-2.45,0.9625
TABLA_UNKNOWN_DIAL,140.42,-2.45,1.0
TABLA_W,140.42,-2.45,1.0232558139534884
TABO_WAIA,143.33,-8.0,0.9
TABRIAK_3,143.58,-4.5,1.5
TABULAHAN_CAMPBELL,119.25,-2.75,1.0434782608695652
TABULAHAN_MCKENZIE,119.25,-2.75,1.0547945205479452
TACANA,-68.0,-13.5,0.7352941176470589
TACHENG_DAGUR,124.0,48.0,1.7333333333333334
TADAKSAHAK,2.13,15.52,1.2727272727272727
TAE,120.2,-2.58,0.9142857142857143
TAFASOHO,127.58,0.5,0.967741935483871
TAFOTA_BARUGA,148.95,-9.05,0.8260869565217391
TAGABILI,124.5,6.17,1.4927536231884058
TAGALOG,121.0,15.0,1.1485148514851484
TAGBANUA_ABORLAN,118.5,9.45,1.3432835820895523
TAGBANWA_ABORLAN,118.5,9.45,1.2266666666666666
TAGBANWA_KALAMIAN,120.0,12.0,1.2432432432432432
TAGBU,27.0,4.0,1.4318181818181819
TAGOI,31.08,11.62,1.4649122807017543
TAGONO,127.58,0.5,0.9516129032258065
TAHANE,127.5,0.0,1.103448275862069
TAHITIAN,-149.58,-17.67,0.6944444444444444
TAHITIAN_18TH_CENTURY,-149.45,-17.67,0.6419753086419753
TAHITIAN_2,-149.58,-17.67,0.71
TAHOSS,8.83,9.67,1.6666666666666667
TAIKAT_2,140.75,-2.92,1.2125
TAINO,-71.0,19.0,0.7899159663865546
TAIOF,154.63,-5.53,1.0
TAIPAN_MIEN,105.26,23.04,1.4489795918367347
TAIRORA_BINUMARIEN,146.08,-6.28,0.7064220183486238
TAIRORA_SOUTH,145.92,-6.42,0.8487394957983193
TAIYANG_AI_CHAM,107.43,25.34,1.1132075471698113
TAIYANG_AI_CHAM_2,106.73,25.91,1.0512820512820513
TAI_CHIENGMAI,99.75,18.58,1.7608695652173914
TAI_DAENG,104.8,19.42,1.576271186440678
TAI_KHUEN,99.61,21.29,1.7735849056603774
TAI_LEI_PING,108.0,24.0,1.702127659574468
TAI_LUNGCHOW,108.0,24.0,1.6382978723404256
TAI_LUNGMING,108.0,24.0,1.8085106382978724
TAI_NING_MING,108.0,24.0,1.7555555555555555
TAI_NONG_KHAI,103.0,18.0,1.8775510204081634
TAI_PING_SIANG,108.0,24.0,1.6808510638297873
TAI_PO_AI,103.75,17.58,1.631578947368421
TAI_WESTERN_NUNG,106.42,21.92,1.7142857142857142
TAI_WUMING,108.0,24.0,1.627906976744186
TAJE_PETAPA,120.0,-0.58,0.8018867924528302
TAJE_TANAMPEDAGI,120.0,-0.58,0.9795918367346939
TAJIK,70.0,38.4,1.5538461538461539
TAJIO,120.0,-0.17,0.923728813559322
TAKARAJIMA_JAPANESE,129.2,29.13,0.9545454545454546
TAKA_KHAM,82.75,28.5,1.3064516129032258
TAKBANUAZ_BUNUN,121.0,23.5,1.36986301369863
TAKELMA,-123.0,42.5,1.5333333333333334
TAKETOMI_YAEYAMA,124.09,24.33,1.04
TAKIA,146.0,-4.67,1.1764705882352942
TAKITUDUH_BUNUN,121.0,23.5,1.3972602739726028
TAKUU_MORTLOCK,157.03,-4.75,0.7303370786516854
TAKWANE,36.25,-16.23,1.042857142857143
TAK_HMONG,99.08,16.52,1.2244897959183674
TALA,9.85,10.23,1.6491228070175439
TALAANDIG_BINUKID,124.89,8.16,1.2872340425531914
TALAGANG_HINDKO,72.42,32.93,1.2777777777777777
TALANG_PADANG_LAMPUNG_API,105.0,-5.0,1.1323529411764706
TALAPAO,127.58,0.5,0.9076923076923077
TALAUD,126.75,4.25,0.948051948051948
TALINGA,29.67,0.42,0.9206349206349206
TALINGA_BWISI,30.0,0.65,1.0
TALOKI,122.83,-4.67,0.87
TALUR,126.3,-8.0,0.8732394366197183
TALUTI,129.42,-3.42,0.8938053097345132
TALUTI_LAIMU,129.42,-3.42,0.98989898989899
TALUTI_TAMILOUW,129.42,-3.42,0.9479166666666666
TALYSH,48.67,38.75,1.36
TAMAGARIO,139.25,-6.42,1.1911764705882353
TAMAHAQ_TAHAGGART,6.0,23.0,1.2073170731707317
TAMAHAQ_TAHAGGART_2,6.0,23.0,1.1686746987951808
TAMAJEQ_TAYART_AIR,8.0,16.0,1.3658536585365855
TAMANG,85.25,28.0,1.3725490196078431
TAMASHEQ,-0.25,14.05,1.2469135802469136
TAMAZIGHT_CENTRAL_ATLAS_AYT_IZDEG,-4.4,33.2,1.2535211267605635
TAMAZIGHT_CENTRAL_ATLAS_AYT_NDHIR,-4.4,33.2,1.5757575757575757
TAMAZIGHT_CENTRAL_ATLAS_NTIFA,-4.4,33.2,1.9183673469387754
TAMBOTALO,167.2,-15.45,0.8369565217391305
TAMBUNAN_DUSUN,116.4,5.7,1.130952380952381
TAMI,147.75,-6.75,1.155844155844156
TAMIL,78.5,11.0,1.294871794871795
TAMIL_2,78.5,11.0,1.1696428571428572
TAMIL_3,78.5,11.0,1.2659574468085106
TAMNIM_CITAK,138.5,-5.5,1.1126760563380282
TAMPUAN,107.0,13.67,1.46875
TAMUAN,112.0,-2.0,1.0853658536585367
TANACROSS,-143.5,63.5,2.1228070175438596
TANAN_RUKAI,120.8,22.83,0.9213483146067416
TANDAI_GHARI,159.75,-9.5,0.8378378378378378
TANDA_2,-15.42,11.3,1.85
TANDA_PNG,146.61,5.74,1.2727272727272727
TANDIA,134.5,-2.83,0.7251908396946565
TANEMA,166.9,-11.65,1.02020202020202
TANETE,119.08,-3.08,1.0
TANGA,153.2,-3.47,1.1304347826086956
TANGALE,11.33,9.75,1.3174603174603174
TANGBAGO,20.45,8.3,0.8307692307692308
TANGBE,83.75,28.92,1.6346153846153846
TANGKO,140.4,-5.0,1.25
TANGMA_DANI,138.42,-4.42,0.9587628865979382
TANGOA,167.08,-15.61,0.8571428571428571
TANGU,144.92,-4.5,1.0530973451327434
TANGUAT,144.92,-4.58,1.23
TANI,145.33,-4.42,1.0625
TANIMUCA,-70.67,-0.5,0.7333333333333333
TANIMUCA_RETUARA,-70.67,-0.5,0.7111111111111111
TANJONG,112.23,1.95,0.963855421686747
TAORA,119.08,-3.08,0.9857142857142858
TAO_SUAMATO,143.0,-7.5,0.7628865979381443
TAPACHULTEC,-92.28,14.9,1.3896103896103895
TAPARITA,-69.0,7.0,0.926829268292683
TAPE,167.42,-16.12,1.3548387096774193
TAPIETE,-61.67,-19.75,1.1444444444444444
TAPIRAPE,-50.67,-10.58,0.8783783783783784
TAPSHIN,9.42,9.33,1.5714285714285714
TAQUILE,-69.68,-15.77,1.1975308641975309
TARA,120.0,-1.17,0.8539325842696629
TARANGAN_BARAT_FERUNI,134.17,-6.5,1.2419354838709677
TARAON,96.0,28.42,1.3709677419354838
TARASCAN,-101.67,19.5,0.9491525423728814
TARIANA,-69.17,1.0,1.032258064516129
TARIANO,-69.17,1.0,1.0
TARIFIT_BENI_IZNASSEN,-4.0,34.05,1.4927536231884058
TARIFIT_GUELAIA,-4.0,34.5,1.5
TARINDING,119.33,-2.42,1.064102564102564
TARPIA,140.0,-2.33,1.1363636363636365
TASAWAQ,7.01,16.51,1.3823529411764706
TASHELHIT_IDA_USEMLAL,-9.61,29.53,2.1132075471698113
TASMATE,166.64,-15.16,0.8028169014084507
TATABA_MARINGE_CHEKE_HOLO,159.67,-8.33,1.144578313253012
TATAR,49.5,56.0,1.5185185185185186
TATAR_2,49.5,56.0,1.3513513513513513
TATUYO,-70.5,0.75,0.7549019607843137
TAUADE,147.17,-8.42,0.7264150943396226
TAUADE_2,147.17,-8.42,0.7540983606557377
TAULIL_2,152.08,-4.42,1.4024390243902438
TAUPE,119.67,-3.08,1.0533333333333332
TAUREPANG,-62.0,5.33,1.0
TAUSE,137.0,-2.83,0.8
TAUSE_DEIRATE,137.0,-2.83,0.8714285714285714
TAUSE_WEIRATE,137.0,-2.83,0.8157894736842105
TAUSHIRO,-76.0,-2.5,1.0344827586206897
TAUSUG,121.0,6.0,1.3625
TAUTU,167.37,-16.02,1.3461538461538463
TAUT_BATU,118.0,9.17,1.3125
TAUYA,145.33,-5.75,0.8045977011494253
TAVETA,37.75,-3.33,1.1403508771929824
TAVETA_2,37.3,-3.5,1.108433734939759
TAVETA_3,37.3,-3.5,1.0
TAWALA,150.67,-10.33,0.8588235294117647
TAWAROGA_KAHUA,162.25,-10.67,0.855072463768116
TAWOYAN,115.33,-1.25,1.0602409638554218
TAY,105.3,22.6,1.3972602739726028
TAYAP,144.5,-4.08,1.5227272727272727
TBOLI_TAGABILI,124.5,6.5,1.5797101449275361
TCHITCHEGE,13.73,-3.13,1.3114754098360655
TEANU,166.8,-11.63,0.7317073170731707
TEBERA,144.58,-6.55,0.8846153846153846
TEBUL_URE,-3.07,14.88,1.1044776119402986
TECO_TECTITAN,-92.08,15.42,1.5818181818181818
TEDAGA,19.0,20.0,1.053191489361702
TEE,7.42,4.75,1.0350877192982457
TEE_TEKE_KALE,15.33,-3.67,1.2096774193548387
TEFARO,136.75,-2.33,0.6629213483146067
TEGBO,0.25,6.82,1.1607142857142858
TEGEM,31.25,10.25,1.1325301204819278
TEGE_EWO,15.8,-2.1,0.9230769230769231
TEHUELCHE,-68.0,-48.0,1.2976190476190477
TEIWA,124.17,-8.33,1.329268292682927
TEIWA_2,124.17,-8.33,1.3333333333333333
TEKE,16.67,-3.67,1.3823529411764706
TEKE_BOUNDJI,15.33,-3.67,0.961038961038961
TEKE_EST,16.67,-3.67,1.52
TEKE_KOMONO,15.33,-3.67,1.0895522388059702
TEKE_NTYO_2,16.67,-3.67,1.3214285714285714
TEKE_NTYO_3,16.67,-3.67,1.3
TELA_MASBUAR,129.7,-8.0,0.9180327868852459
TELEFOL,141.75,-5.0,1.4112903225806452
TELUGU,79.0,16.0,1.1956521739130435
TELUGU_2,79.0,16.0,1.1833333333333333
TELUGU_3,79.0,16.0,1.2248062015503876
TELUGU_4,79.0,16.0,1.16
TEM,1.13,6.91,1.1159420289855073
TEMASCALCINGO_MAZAHUA,-100.0,19.92,1.1720430107526882
TEMBE,-45.5,-5.5,0.8767123287671232
TEMEIN,29.42,11.92,1.3814432989690721
TEMIAR,101.5,5.0,1.6825396825396826
TEMKI,18.22,11.5,1.2794117647058822
TEMNE_3,-12.7,8.6,1.6486486486486487
TEMNE_4,-12.7,8.6,1.4782608695652173
TEMOQ,102.5,4.0,1.5818181818181818
TEMUAN,101.8,3.0,1.1973684210526316
TENENGAKAN,-7.47,8.37,1.1951219512195121
TENE_KAN_3,-3.2,14.1,0.97
TENE_KAN_4,-3.2,14.1,0.9285714285714286
TENGGER_NGADAS,112.5,-7.92,1.2916666666666667
TENHARIM,-62.0,-8.0,0.8709677419354839
TENNET,32.5,4.42,1.2857142857142858
TEN_2,107.1,25.6,1.2325581395348837
TEOCUITLAPA_MEPHAA,-98.93,17.35,1.2179487179487178
TEOP,155.0,-5.67,0.7640449438202247
TEPEHUA_HUEHUETLA,-98.17,20.83,1.4835164835164836
TEPEHUA_PISA_FLORES,-98.0,20.58,1.4680851063829787
TEPEHUA_TLACHICHILCO,-98.2,20.63,1.4230769230769231
TEPES,34.75,2.58,1.2363636363636363
TERA,11.83,11.0,1.375
TERA_PIDLIMDI,12.0,11.1,1.273972602739726
TEREBU,143.83,-3.67,1.0253164556962024
TEREKEME_AZERI,45.38,41.08,1.381578947368421
TERENA,-56.0,-20.0,0.8947368421052632
TERESSA,93.18,8.33,1.289855072463768
TERIBE,-82.67,9.33,1.1348314606741574
TERIK,35.47,0.86,1.0555555555555556
TERMANU,123.3,-10.67,0.7571428571428571
TERNATE,127.25,0.83,0.8554216867469879
TERNATE_PASAR,128.33,-1.0,1.1492537313432836
TESE,29.58,11.33,1.2692307692307692
TESO,33.8,1.83,0.8166666666666667
TESU,8.47,9.0,1.0941176470588236
TETELA,24.0,-4.0,1.0
TETELA_YYONDO,24.0,-4.0,1.0689655172413792
TETELCINGO_NAHUATL,-99.0,19.67,1.24
TETSERRET,6.27,15.45,1.3015873015873016
TEUN,129.0,-3.25,1.0615384615384615
TEWA_ARIZONA,-110.42,35.83,1.2833333333333334
TEWA_DEING,124.17,-8.33,1.5357142857142858
TEWA_LEBANG,124.17,-8.33,1.5614035087719298
TEWA_MADAR,124.17,-8.33,1.4603174603174602
TEWA_SANTA_CLARA,-106.08,36.08,1.1403508771929824
TEWA_SAN_JUAN_PUEBLO,-106.08,36.08,1.2361111111111112
TEWA_SARGANG,124.17,-8.33,1.5166666666666666
TEXISTEPEC_ZOQUE,-94.82,17.9,1.6333333333333333
TEXMELUCAN_ZAPOTEC,-97.17,16.5,2.081081081081081
THA,11.17,9.22,1.25
THAI,101.0,16.0,1.4
THAI_2,101.0,16.0,1.6875
THAI_3,101.0,16.0,1.8636363636363635
THAKALI,83.75,29.0,1.6326530612244898
THAL_PASHTO,70.54,33.37,1.3508771929824561
THANGMI,86.0,27.75,1.216867469879518
THAO,120.9,23.88,1.161764705882353
THARAKA,38.0,-0.08,0.8382352941176471
THARAKA_2,38.0,-0.1,0.9878048780487805
